,LineId,Time,Level,Content,EventId,EventTemplate
166,167,Sun Dec 04 06:06:24 2005,notice,jk2_init() Found child 32390 in scoreboard slot 8,66f7ca56b3baaab6f73cbc9197d50c75,k2_init() Found <*>90 in scoreboard <*>
167,168,Sun Dec 04 06:06:24 2005,notice,jk2_init() Found child 32392 in scoreboard slot 6,ed93193eef97287caa7abe7e6121f119,k2_init() Found <*>92 in scoreboard <*>
168,169,Sun Dec 04 06:06:26 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
169,170,Sun Dec 04 06:06:26 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
170,171,Sun Dec 04 06:06:26 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
171,172,Sun Dec 04 06:06:26 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
172,173,Sun Dec 04 06:06:26 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
173,174,Sun Dec 04 06:06:26 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
174,175,Sun Dec 04 06:06:26 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
175,176,Sun Dec 04 06:06:26 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
176,177,Sun Dec 04 06:11:11 2005,notice,jk2_init() Found child 32410 in scoreboard slot 7,4ad96c84a7c843cb229a75f4101ff582,k2_init() Found <*>10 in scoreboard <*>
177,178,Sun Dec 04 06:11:11 2005,notice,jk2_init() Found child 32411 in scoreboard slot 9,99b11a6a73ba8480188ec9426ccc3095,k2_init() Found <*>11 in scoreboard <*>
178,179,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32423 in scoreboard slot 9,de6f356f76e34010adeaf147a0d4f08f,k2_init() Found <*>23 in scoreboard <*>
179,180,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32422 in scoreboard slot 8,386d20bf7801a2b6973d6d1223e44f46,k2_init() Found <*>22 in scoreboard <*>
180,181,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32419 in scoreboard slot 6,7735a5cc2c66276812ff494e5966eca6,k2_init() Found <*>19 in scoreboard <*>
181,182,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32421 in scoreboard slot 11,f07ba80b8e7209c40ce6f86a690fc3aa,k2_init() Found <*>21 in scoreboard <*>
182,183,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32420 in scoreboard slot 7,43e63f6625c4a31d7ebd937ee244662e,k2_init() Found <*>20 in scoreboard <*>
183,184,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32424 in scoreboard slot 10,ff40df7f1a009621a3d9e9731905366d,k2_init() Found <*>24 in scoreboard <*>
184,185,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
185,186,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
186,187,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
187,188,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
188,189,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
189,190,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
190,191,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
191,192,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
192,193,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
193,194,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
194,195,Sun Dec 04 06:12:59 2005,notice,jk2_init() Found child 32425 in scoreboard slot 6,ffe0e0c653e500347a1c38b4b9b41eac,k2_init() Found <*>25 in scoreboard <*>
195,196,Sun Dec 04 06:13:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
196,197,Sun Dec 04 06:13:01 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
197,198,Sun Dec 04 06:16:10 2005,notice,jk2_init() Found child 32432 in scoreboard slot 7,8f05d68972cb765168340625da5da36a,k2_init() Found <*>32 in scoreboard <*>
198,199,Sun Dec 04 06:16:10 2005,notice,jk2_init() Found child 32434 in scoreboard slot 9,c9019a72d08ebb87084f1abe4f1dc74f,k2_init() Found <*>34 in scoreboard <*>
199,200,Sun Dec 04 06:16:10 2005,notice,jk2_init() Found child 32433 in scoreboard slot 8,a432864280112929ae27c9c712766508,k2_init() Found <*>33 in scoreboard <*>
200,201,Sun Dec 04 06:16:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
201,202,Sun Dec 04 06:16:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
202,203,Sun Dec 04 06:16:23 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
203,204,Sun Dec 04 06:16:23 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
204,205,Sun Dec 04 06:16:21 2005,notice,jk2_init() Found child 32435 in scoreboard slot 10,1f08908dc51f922a450a852731b0dcee,k2_init() Found <*>35 in scoreboard <*>
205,206,Sun Dec 04 06:16:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
206,207,Sun Dec 04 06:16:23 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
207,208,Sun Dec 04 06:16:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
208,209,Sun Dec 04 06:16:39 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
209,210,Sun Dec 04 06:16:51 2005,notice,jk2_init() Found child 32436 in scoreboard slot 6,34b9276b87d340c6a09ce536763c69b5,k2_init() Found <*>36 in scoreboard <*>
210,211,Sun Dec 04 06:16:51 2005,notice,jk2_init() Found child 32437 in scoreboard slot 7,02fdbdd77cbc5ad40367517a1ad192dc,k2_init() Found <*>37 in scoreboard <*>
211,212,Sun Dec 04 06:17:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
212,213,Sun Dec 04 06:17:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
213,214,Sun Dec 04 06:17:05 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
214,215,Sun Dec 04 06:17:06 2005,notice,jk2_init() Found child 32438 in scoreboard slot 8,dc57503777f6233b0b8f4b372f15ff40,k2_init() Found <*>38 in scoreboard <*>
215,216,Sun Dec 04 06:17:18 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
216,217,Sun Dec 04 06:17:24 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
217,218,Sun Dec 04 06:17:23 2005,notice,jk2_init() Found child 32440 in scoreboard slot 10,d453fd65554aac8aa884f34c12743e7f,k2_init() Found <*>40 in scoreboard <*>
218,219,Sun Dec 04 06:17:23 2005,notice,jk2_init() Found child 32439 in scoreboard slot 9,15cee8aaf032b89d1d1c0a48db2c7442,k2_init() Found <*>39 in scoreboard <*>
219,220,Sun Dec 04 06:17:23 2005,notice,jk2_init() Found child 32441 in scoreboard slot 6,b820d150650af08633caf0590d2f49f2,k2_init() Found <*>41 in scoreboard <*>
220,221,Sun Dec 04 06:17:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
221,222,Sun Dec 04 06:17:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
222,223,Sun Dec 04 06:17:35 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
223,224,Sun Dec 04 06:17:35 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
224,225,Sun Dec 04 06:17:55 2005,notice,jk2_init() Found child 32442 in scoreboard slot 7,649011dec79111d8598f297837fdb9e6,k2_init() Found <*>42 in scoreboard <*>
225,226,Sun Dec 04 06:17:55 2005,notice,jk2_init() Found child 32443 in scoreboard slot 8,22c0a4607c964fbe7aac92e7b2dc2898,k2_init() Found <*>43 in scoreboard <*>
226,227,Sun Dec 04 06:17:55 2005,notice,jk2_init() Found child 32444 in scoreboard slot 9,771b4903a8c56d461107a57572f58030,k2_init() Found <*>44 in scoreboard <*>
227,228,Sun Dec 04 06:18:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
228,229,Sun Dec 04 06:18:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
229,230,Sun Dec 04 06:18:11 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
230,231,Sun Dec 04 06:18:11 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
231,232,Sun Dec 04 06:18:12 2005,notice,jk2_init() Found child 32445 in scoreboard slot 10,a29358e102037c4816fefb5b5e53ef73,k2_init() Found <*>45 in scoreboard <*>
232,233,Sun Dec 04 06:18:23 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
233,234,Sun Dec 04 06:18:31 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
234,235,Sun Dec 04 06:18:41 2005,notice,jk2_init() Found child 32447 in scoreboard slot 7,7ae504526de8302aa1e2491b6b90ff24,k2_init() Found <*>47 in scoreboard <*>
235,236,Sun Dec 04 06:18:39 2005,notice,jk2_init() Found child 32446 in scoreboard slot 6,b5210e857dcb29b84a04ce48df7d7ce3,k2_init() Found <*>46 in scoreboard <*>
236,237,Sun Dec 04 06:18:40 2005,notice,jk2_init() Found child 32448 in scoreboard slot 8,19d2b6a91c0527f38364cbba9b5a9baa,k2_init() Found <*>48 in scoreboard <*>
237,238,Sun Dec 04 06:18:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
238,239,Sun Dec 04 06:18:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
239,240,Sun Dec 04 06:18:55 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
240,241,Sun Dec 04 06:18:55 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
241,242,Sun Dec 04 06:19:05 2005,notice,jk2_init() Found child 32449 in scoreboard slot 9,c43e8abb2b430fa7c2ada42959b937a7,k2_init() Found <*>49 in scoreboard <*>
242,243,Sun Dec 04 06:19:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
243,244,Sun Dec 04 06:19:19 2005,notice,jk2_init() Found child 32450 in scoreboard slot 10,248b3d33bfcaaa5652f3a23ba7036519,k2_init() Found <*>50 in scoreboard <*>
244,245,Sun Dec 04 06:19:18 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
245,246,Sun Dec 04 06:19:19 2005,notice,jk2_init() Found child 32452 in scoreboard slot 7,c5f6b3e17ec16fabeb80ec7c7b46ebb2,k2_init() Found <*>52 in scoreboard <*>
246,247,Sun Dec 04 06:19:19 2005,notice,jk2_init() Found child 32451 in scoreboard slot 6,a10c89dea6676170a02a2d5ec33c9611,k2_init() Found <*>51 in scoreboard <*>
247,248,Sun Dec 04 06:19:31 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
248,249,Sun Dec 04 06:19:31 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
249,250,Sun Dec 04 06:19:34 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
250,251,Sun Dec 04 06:19:34 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
251,252,Sun Dec 04 06:19:56 2005,notice,jk2_init() Found child 32454 in scoreboard slot 7,f4c618b225be52c991a0ba9eee62c3eb,k2_init() Found <*>54 in scoreboard <*>
252,253,Sun Dec 04 06:19:56 2005,notice,jk2_init() Found child 32453 in scoreboard slot 8,5212bd679119a5e9462dc148e438421f,k2_init() Found <*>53 in scoreboard <*>
253,254,Sun Dec 04 06:19:56 2005,notice,jk2_init() Found child 32455 in scoreboard slot 9,d14456ecb968393f7c78802cf6f573ef,k2_init() Found <*>55 in scoreboard <*>
254,255,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32467 in scoreboard slot 9,8824cb443edc451928d41cff9f7a960b,k2_init() Found <*>67 in scoreboard <*>
255,256,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32464 in scoreboard slot 8,478058f40eaa53c0113fd0b885665efe,k2_init() Found <*>64 in scoreboard <*>
256,257,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32465 in scoreboard slot 7,85359840cc41347a3678355507b917f1,k2_init() Found <*>65 in scoreboard <*>
257,258,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32466 in scoreboard slot 11,48133bebec54faf39138b85246197ba6,k2_init() Found <*>66 in scoreboard <*>
258,259,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32457 in scoreboard slot 6,856ed99ca1adddd3a43dedf95a5be599,k2_init() Found <*>57 in scoreboard <*>
259,260,Sun Dec 04 06:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
260,261,Sun Dec 04 06:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
261,262,Sun Dec 04 06:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
262,263,Sun Dec 04 06:20:46 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
263,264,Sun Dec 04 06:20:46 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
264,265,Sun Dec 04 06:20:46 2005,error,mod_jk child workerEnv in error state 8,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
265,266,Sun Dec 04 06:22:18 2005,notice,jk2_init() Found child 32475 in scoreboard slot 8,18ebe6920be640d3d52f806c1bc2dd55,k2_init() Found <*>75 in scoreboard <*>
266,267,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found child 32478 in scoreboard slot 11,35d204c35b42332d294388e24f2f00e5,k2_init() Found <*>78 in scoreboard <*>
267,268,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found child 32477 in scoreboard slot 10,338a33dfffa89182158f0d1c4e776953,k2_init() Found <*>77 in scoreboard <*>
268,269,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found child 32479 in scoreboard slot 6,fcc21bbb2f2b43b24ac29c8a86fd8f0d,k2_init() Found <*>79 in scoreboard <*>
269,270,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found child 32480 in scoreboard slot 8,5885824d252ee7c518c98babc27651b3,k2_init() Found <*>80 in scoreboard <*>
270,271,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found child 32476 in scoreboard slot 7,7c468ff45f0f16882108be80b109cba0,k2_init() Found <*>76 in scoreboard <*>
271,272,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
272,273,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
273,274,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
274,275,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
275,276,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
276,277,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
277,278,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
278,279,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
279,280,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
280,281,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 8,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
281,282,Sun Dec 04 06:23:12 2005,notice,jk2_init() Found child 32483 in scoreboard slot 7,d034996b2d6a01602fa38c5f1d997442,k2_init() Found <*>83 in scoreboard <*>
282,283,Sun Dec 04 06:23:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
283,284,Sun Dec 04 06:23:15 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
284,285,Sun Dec 04 06:30:41 2005,notice,jk2_init() Found child 32507 in scoreboard slot 9,afe01a6eedb940431d659f891600dacb,k2_init() Found <*>507 in scoreboard <*>
285,286,Sun Dec 04 06:30:43 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
286,287,Sun Dec 04 06:30:43 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
287,288,Sun Dec 04 06:36:07 2005,notice,jk2_init() Found child 32529 in scoreboard slot 6,101ff2c266945ff001d7b499d77da115,k2_init() Found <*>29 in scoreboard <*>
288,289,Sun Dec 04 06:36:07 2005,notice,jk2_init() Found child 32528 in scoreboard slot 10,f941f8e932056a589bf5dfa572753675,k2_init() Found <*>28 in scoreboard <*>
289,290,Sun Dec 04 06:36:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
290,291,Sun Dec 04 06:36:10 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
291,292,Sun Dec 04 06:36:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
292,293,Sun Dec 04 06:36:10 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
293,294,Sun Dec 04 06:40:54 2005,notice,jk2_init() Found child 32548 in scoreboard slot 9,19d2b6a91c0527f38364cbba9b5a9baa,k2_init() Found <*>48 in scoreboard <*>
294,295,Sun Dec 04 06:40:54 2005,notice,jk2_init() Found child 32546 in scoreboard slot 8,b5210e857dcb29b84a04ce48df7d7ce3,k2_init() Found <*>46 in scoreboard <*>
295,296,Sun Dec 04 06:40:55 2005,notice,jk2_init() Found child 32547 in scoreboard slot 7,7ae504526de8302aa1e2491b6b90ff24,k2_init() Found <*>47 in scoreboard <*>
296,297,Sun Dec 04 06:41:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
297,298,Sun Dec 04 06:41:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
